date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
30/04/2015,239409634.2,70975426.69,112824,3184503107,225.69,33818600,3350,16.73387524,246411,47610564514,186467,32.3233218,0.0001,58754209,134
01/05/2015,257652880.4,68472829.58,99412,3330054608,235.94,18815300,3700,13.73766087,222862,47610564514,172602,27.770138,0.0001,50116557,148
02/05/2015,171600628.1,39702811.27,94955,3280118035,232.34,12535500,3675,13.99169181,268349,47610564514,253102,15.34012304,0.0001,54595790,147
03/05/2015,162733763,51743444.9,84461,3316777473,234.88,18494100,3525,12.34368977,247957,47618947536,216473,23.63042419,0.0001,48760422,141
04/05/2015,266354455.8,76475754.02,103872,3394924395,240.36,21223400,3200,15.10627218,257381,47643398018,193092,27.67860773,0.0001,56037743,128
05/05/2015,261876634.8,67316438.67,115194,3374546804,238.85,23929100,3850,16.32255227,263228,47643398018,199068,33.09994526,0.0001,59406871,154
06/05/2015,252371981.5,65400237.59,111572,3338790842,236.25,29587200,4025,15.78427708,272342,47643398018,208609,30.94875,0.0001,58490262,161
07/05/2015,268382191.7,69732081.45,110984,3246499768,229.66,29064400,3525,15.99528963,261584,47643398018,205029,30.02876384,0.0001,59345507,141
08/05/2015,229160919.9,66955625.66,108995,3353948450,237.2,27445500,3750,16.57046441,296615,47643398018,259576,25.99687806,0.0001,59961049,150
09/05/2015,193007658.1,61370157.74,94587,3447631057,243.77,19790500,3225,13.34743823,235300,47643398018,178833,20.086648,0.0001,49191201,129
10/05/2015,205948324.2,47696502.3,89280,3419473789,241.73,15019100,3225,15.5854514,270609,47643398018,230640,30.1534002,0.0001,54478574,129
11/05/2015,250540130.4,74124939.19,111216,3400210910,240.3,20892300,3950,17.33158914,266171,47643398018,215561,48.25701236,0.0001,62166546,158
12/05/2015,228588047.8,78304314.12,109951,3427365046,242.15,19282600,3750,16.05606726,274468,47643398018,205797,65.81799967,0.0001,60408656,150
13/05/2015,244493084,75020647.75,108696,3417655579,241.4,27180100,4050,15.48162095,248774,47643398018,200652,46.79228318,0.0001,57548245,162
14/05/2015,223788832.4,75558421.97,101430,3345115133,236.21,24413700,3850,14.06091765,238229,47643398018,178508,45.990087,0.0001,52248905,154
15/05/2015,197047469.5,56536223.92,105013,3356686048,236.96,16329400,3675,15.12186504,246460,47643398018,195836,35.520304,0.0001,54390373,147
16/05/2015,155639636.5,40509550.24,90554,3367080760,237.64,11089700,3300,13.11363793,263674,47643398018,238191,23.764,0.0001,51350538,132
17/05/2015,125270309.2,33782300.87,86991,3344980281,236.01,11134300,4275,13.07921042,259127,48228846401,220831,21.57789868,0.0001,53326557,171
18/05/2015,198691262.7,63605012.73,98434,3358248197,236.89,16780300,3600,14.84130953,245688,48807487245,198588,33.06140598,0.0001,54036739,144
19/05/2015,251078113.2,75753334.01,107216,3304406201,233.04,14241900,3250,15.68797983,255639,48807487245,192595,61.20285708,0.0001,58545516,130
20/05/2015,223486875.5,68741042.75,106743,3288960517,231.89,15499400,3625,15.0403967,257272,48807487245,201865,50.4286893,0.0001,56600611,145
21/05/2015,189114635.3,69339080.76,98147,3320162527,234.02,15108900,3875,14.47529212,237948,48807487245,189941,51.34598653,0.0001,51823263,155
22/05/2015,255886975.2,82617062.68,102632,3339333619,235.32,27003000,3450,15.33794565,247123,48807487245,208106,42.334068,0.0001,56879889,138
23/05/2015,194893611,71128902.67,86167,3410590678,240.29,14605000,2800,12.75570619,221840,48807487245,193106,36.01348778,0.0001,48562126,112
24/05/2015,139402623.4,49117135.87,93898,3392877150,238.98,11508000,3650,13.52427108,289098,48807487245,289370,21.94224026,0.0001,58236525,146
25/05/2015,179978985.1,63288778.39,105945,3421374651,240.93,14423900,3525,15.52614626,260538,48807487245,227362,30.62926466,0.0001,60033499,141
26/05/2015,200472736.4,77459004.46,108240,3367782718,237.1,16425000,3600,18.04951479,271049,48807487245,217270,44.92881401,0.0001,60351928,144
27/05/2015,238646967.3,75279530.04,107951,3368273878,237.07,18837000,3450,16.00109647,260548,48807487245,191796,49.24535627,0.0001,60431266,138
28/05/2015,207472419.3,80952151.53,110848,3371685318,237.26,13829600,3300,16.24789347,256485,48807487245,195989,42.398362,0.0001,59783804,132
29/05/2015,228127505.5,75233825.48,123898,3374276035,237.38,14805000,3850,17.83224896,293460,48807487245,234967,26.1118,0.0001,65027216,154
30/05/2015,189811126.5,75350842.83,127665,3370944517,237.09,14098600,3400,17.0420672,311054,48807487245,283329,12.17819898,0.0001,65288822,136
31/05/2015,180041652.9,56909044.24,98636,3315569032,233.13,14730800,3700,39.45981082,294994,48535929333,248207,34.34060851,0.0001,56197017,148
01/06/2015,256633543.1,91031440.67,128564,3275014787,230.23,26090500,3300,21.70563529,310813,47589591154,239124,65.12162607,0.0001,70103250,132
02/06/2015,232484075.4,85238657.66,128057,3171555091,222.89,20459000,3750,18.56065267,306900,47589591154,231457,59.48492109,0.0001,70326266,150
03/06/2015,246419455,78135652.4,127458,3212924021,225.74,17752400,3550,18.03214868,292969,47589591154,231248,40.22272567,0.0001,67003256,142
04/06/2015,228483626.9,70247696.75,118205,3214147254,225.77,14728100,3525,16.82484681,277531,47589591154,209147,32.38575375,0.0001,61000891,141
05/06/2015,244974191.9,74562471.59,110063,3191829114,224.15,18056500,3450,15.9113149,264710,47589591154,206605,46.3891874,0.0001,58220943,138
06/06/2015,177408308.6,50410922.02,92518,3205033859,225.01,11131500,4450,14.25095862,267857,47589591154,242457,48.34364826,0.0001,51173682,178
07/06/2015,159789131.4,53306089.21,83478,3214301182,225.6,13318400,3725,12.96274061,261175,47589591154,224999,28.65599174,0.0001,53066851,149
08/06/2015,192474536.5,67211446.67,108016,3176399422,222.88,23378400,3925,17.34380551,248291,47589591154,194430,30.25741095,0.0001,58444654,157
09/06/2015,241382502.8,76819819.22,121487,3257906382,228.54,28353100,3775,17.7172119,283463,47589591154,204866,50.2788,0.0001,63362231,151
10/06/2015,238847634,78986896.57,131110,3265354343,228.99,15904800,4225,20.08297998,361008,47589591154,267601,59.9711895,0.0001,82892282,169
11/06/2015,234812592.7,72726129.55,120489,3264027944,228.85,14416000,3375,17.44264663,283760,47589591154,207863,70.02753932,0.0001,61990880,135
12/06/2015,252962676,78771772.8,126803,3277209186,229.71,14017700,3550,18.36680608,300429,47589591154,243539,60.06842993,0.0001,68047498,142
13/06/2015,186052121.1,66568578.14,105684,3281113092,229.92,13305300,3975,16.9025367,282778,47589591154,243009,46.91921799,0.0001,59648423,159
14/06/2015,234123490,59146886.44,102888,3317955102,232.44,12165900,3700,15.98348336,290745,49124063328,251574,35.31367712,0.0001,60236963,148
15/06/2015,305061887.3,85878549.95,129245,3332783801,233.42,19912100,3600,19.87304204,321008,49692386355,276180,44.85065163,0.0001,73862226,144
16/06/2015,368976159.2,127350100.7,121423,3381060747,236.76,41612000,2950,20.13279514,280541,49692386355,264528,48.53032611,0.0001,67705548,118
17/06/2015,409505250.3,123630558.9,132964,3582952216,250.82,43858400,3950,23.45269754,323293,49692386355,332922,67.80945538,0.0001,80775475,158
18/06/2015,318888967.7,108489642,124773,3563987503,249.43,30980200,3900,27.33272035,282519,49692386355,384864,54.64441851,0.0001,75569200,156
19/06/2015,372117620.6,136237519.5,125075,3559308639,249.04,23965300,3675,27.30544421,294773,49692386355,318448,40.599746,0.0001,75838577,147
20/06/2015,227373347.5,67651991.48,101878,3495756033,244.53,20608100,3350,15.3721681,263209,49692386355,234187,36.606141,0.0001,58985628,134
21/06/2015,188445439.5,55330870.61,96530,3504693347,245.1,10600900,3100,14.07698414,281053,49692386355,255066,27.43263858,0.0001,57021658,124
22/06/2015,249915345.8,84214479.76,119192,3489405322,243.97,17692500,3825,27.92504014,266005,49692386355,382384,59.99262067,0.0001,90153373,153
23/06/2015,262783925.4,81376506.21,125420,3532553606,246.93,15108700,3500,18.74452789,301327,49692386355,247545,49.386,0.0001,73027174,140
24/06/2015,257985301,83011772.5,112937,3495713364,244.28,17344900,3900,16.35528118,268106,49692386355,205523,44.09382247,0.0001,60148083,156
25/06/2015,204855014.5,76828952.02,111316,3440587926,240.37,16133100,3800,16.69325104,232177,49692386355,171870,37.63284159,0.0001,54542025,152
26/06/2015,338277673.7,96494000.08,116278,3473524993,242.6,13983500,3850,18.16023869,291304,49692386355,233135,43.18662823,0.0001,64199127,154
27/06/2015,285793805.3,63247281.35,105875,3487855195,243.55,20488600,3225,16.74241236,295627,49692386355,271686,32.41696531,0.0001,62617589,129
28/06/2015,190847401.7,63273476.94,99004,3594872135,250.96,15137600,3525,15.3949869,272459,49490567919,241975,36.2895212,0.0001,58195929,141
29/06/2015,302959719.6,102707755.1,124040,3563696958,248.72,34742900,3500,18.70253432,290315,49402014931,224120,62.18,0.0001,68195889,140
30/06/2015,388295044.3,139283328.7,155724,3683809618,257.04,44533800,3625,29.95122247,313893,49402014931,602736,146.3110724,0.0001,86772911,145
01/07/2015,299050942.4,112221473.3,143977,3775110512,263.35,27029800,3375,21.27628595,309194,49402014931,230330,57.28744196,0.0001,85653651,135
02/07/2015,311150657.1,110212086.6,141999,3707319306,258.55,21551900,3850,24.29662311,316488,49402014931,237903,83.2858014,0.0001,73448051,154
03/07/2015,292387453.6,95171098.04,129558,3663954514,255.46,19033800,4025,22.79418437,301162,49402014931,233966,51.44313232,0.0001,69272593,161
04/07/2015,220560357.8,72234985.63,104430,3679703016,256.49,15620400,3800,17.84510252,277347,49402014931,238582,30.08037773,0.0001,58989102,152
05/07/2015,275352690.1,106115983.9,114942,3742553891,260.8,44156100,3550,20.94808987,307720,49402014931,255254,97.53939038,0.0001,62794979,142
06/07/2015,375107138.9,136214524.2,173889,3891689162,271.11,49154800,4525,35.590639,342128,49402014931,568309,108.416889,0.00012299,91904271,181
07/07/2015,309965622.8,115773515,190613,3876041999,269.96,28857600,3350,43.28253875,324880,49402014931,700081,118.2667764,0.0002,103047898,134
08/07/2015,313721429.9,118521830.9,201586,3819940875,265.98,36980200,4025,50.7814831,323601,49402014931,1301391,132.8782884,0.0002,118681248,161
09/07/2015,335733161,131867407.7,191030,3890532068,270.83,40301200,3325,40.17988719,327766,49402014931,630204,62.10693601,0.0001,99049487,133
10/07/2015,455129379.8,162880438.5,192866,3867674904,269.16,100390000,3850,37.36990049,322375,49402014931,677969,35.93286,0.0001,99244728,154
11/07/2015,327675076.7,109127614.3,186052,4094628720,284.88,41109900,3700,38.71393068,319744,49650905000,1257353,25.8671097,0.0001,110479447,148
12/07/2015,340472284,109520077.8,208550,4214227913,293.14,56405000,3375,44.36391382,319701,51076366304,927889,5.079526989,0.0001,104876113,135
13/07/2015,389412043.5,135142268.2,159547,4469796619,310.83,62053900,3700,32.26811751,296403,51076366304,647251,21.416187,0.0001,106253319,148
14/07/2015,346128352.4,126055923.4,122474,4200501157,292.03,28727200,3600,29.19469656,285096,51076366304,201339,59.57371116,0.00010073,103105000,144
15/07/2015,321778514.4,102006869.8,115417,4144283272,288.05,27486600,3825,26.13382277,275285,51076366304,208004,49.48462223,0.0001,101408345,153
16/07/2015,370499206,129501748.5,114253,4116322479,286.04,49482600,3350,27.39621947,275653,51076366304,195308,53.20543942,0.0001,93714990,134
17/07/2015,294990149.2,93809590.7,116759,4002981247,278.09,27591400,3675,24.04523437,253340,51076366304,186448,33.43765006,0.0001,99460492,147
18/07/2015,223408365.5,71606094.03,130546,4021849870,279.33,25187100,3725,43.55700027,257392,51076366304,220683,9.15951003,0.0001,97543970,149
19/07/2015,183740156.1,55711091.18,120735,3957288523,274.77,15332500,3800,19.6377689,290314,51076366304,265504,7.528698,0.0001,97266855,152
20/07/2015,251433479.9,85926999.72,125102,3940020935,273.5,22711400,3900,40.05246965,284027,51076366304,211541,34.62791158,0.0001,68488532,156
21/07/2015,264729511.6,92608295.73,133658,4018439569,278.88,22930700,3175,25.67332781,306249,51076366304,210357,27.28506981,0.0001,68004639,127
22/07/2015,251113657.2,95455902.38,131105,3973088678,275.66,19389800,3850,27.36251591,295223,51076366304,208545,30.21533518,0.0001,71315681,154
23/07/2015,258524717.7,90857532.52,109480,3998222958,277.34,18531300,3500,26.58585451,256642,51076366304,180185,51.31771784,0.0001,56191516,140
24/07/2015,296295309.2,100082674,109749,3980209093,276.01,37199400,4225,23.27602155,273643,51076366304,198224,53.10448961,0.0001,63593592,169
25/07/2015,193556191.4,82849842.81,100390,4156506320,288.16,20662200,3850,20.24099182,243986,51607092413,184028,29.47068511,0.0001,54624758,154
26/07/2015,150032952.3,59338227.66,92632,4164455438,288.64,16032300,3600,21.17046613,298836,52278304846,353458,39.49918614,0.0001,62463054,144
27/07/2015,253982099,94075921.7,115077,4223379486,292.64,30592000,3725,31.33315906,285200,52278304846,427984,53.43840512,0.0001,79283636,149
28/07/2015,315552110.4,108943911.6,118214,4238564588,293.63,25453600,3400,27.90367841,298291,52278304846,355644,51.943147,0.0001,78127580,136
29/07/2015,283712337.1,109955483,143048,4251996720,294.48,24672600,3800,39.00263677,321419,52278304846,1391580,67.57518843,0.000123,127714101,152
30/07/2015,264750092.1,102155903.6,123443,4175312409,289.1,21635800,3350,34.02627027,276124,52278304846,1078991,72.67942199,0.0001113,104205454,134
31/07/2015,254458235.2,94207506.68,147352,4156150162,287.7,23629100,3775,37.75865133,303868,52278304846,1473022,56.54230531,0.00010624,114170596,151
01/08/2015,198199560.3,68416561.9,147326,4113770874,284.69,18995000,3875,32.67417545,298805,52278304846,1537131,30.75498099,0.0001,113125782,155
02/08/2015,156828970.5,59881895.23,103449,4053611561,280.45,17722200,3775,20.81821964,298371,52278304846,430311,25.48042498,0.0001,64655436,151
03/08/2015,236586716.2,98461385.58,119687,4088738520,282.81,21474100,3925,27.09518893,298021,52278304846,316409,46.03898776,0.0001,71430691,157
04/08/2015,276858684.1,121536179.6,132411,4066859604,281.23,21908700,3400,35.18586297,293112,52278304846,1171795,68.90135,0.00013001,108470847,136
05/08/2015,313390873.1,130643608.3,133625,4120213574,284.85,20128000,3325,33.89808802,316578,52278304846,1241824,80.88655861,0.000113,106528620,133
06/08/2015,288321945.1,147983721.3,134695,4078622910,281.91,18792100,3575,37.05030425,295691,52278304846,1365143,53.80145224,0.00018225,112278817,143
07/08/2015,273598398.8,107836035,111208,4033837145,278.74,42484800,3425,25.06010357,272880,52278304846,440197,50.67999949,0.0001,68253530,137
08/08/2015,290715872.3,121510025.8,101351,4049315839,279.74,58533000,4025,22.40730609,273178,52516565208,223796,34.14119,0.0001,56415845,161
09/08/2015,301194318.6,196721718.9,90392,3780792740,261.12,23789600,3550,19.00348649,268041,52699842409,223451,34.74662738,0.0001,52334696,142
10/08/2015,292242357.2,121294991.5,116674,3844980025,265.48,20979400,4175,28.5686514,292852,52699842409,228666,47.98287113,0.0001,75217772,167
11/08/2015,278408375.2,111756859.8,114579,3829496404,264.34,25433900,4050,26.09037644,269443,52699842409,200789,52.841566,0.0001,66487238,162
12/08/2015,327785021.6,154507104.3,117772,3921036595,270.6,26815400,3150,25.59291304,277814,52699842409,213010,53.93154063,0.0001,63403679,126
13/08/2015,331948542.5,134117292.4,117360,3858026229,266.18,27685500,3675,24.68525201,276354,52699842409,208700,47.9124,0.0001,65275260,147
14/08/2015,325156154.1,160894535.6,111113,3829244485,264.13,27091200,3550,24.26238231,272463,52699842409,205800,46.17885952,0.0001,61538350,142
15/08/2015,255704773.4,152899681.2,94807,3850471890,265.53,19321100,3425,20.52411841,268287,52699842409,215371,30.73925039,0.0001,53632516,137
16/08/2015,262199667.3,147331469.2,89360,3798236242,261.87,29717000,3450,18.9535101,279628,52699842409,231726,37.08100673,0.0001,52244404,138
17/08/2015,354996005.2,171049817.3,114902,3750147084,258.49,21617900,3675,23.50533255,283851,52699842409,209519,52.93687795,0.0001,62529084,147
18/08/2015,436522649.9,247958770.4,119657,3742972152,257.93,42147200,3525,25.60465587,302537,52699842409,221847,58.82482866,0.0001,67590808,141
19/08/2015,346160205.6,164461106.2,119995,3275787614,225.67,60869200,3900,24.16873641,288422,52699842409,210037,53.46379338,0.0001,64652064,156
20/08/2015,313557310.9,147913252.7,118080,3294434843,226.9,32275000,3750,25.77554216,277372,52699842409,204363,47.64565776,0.0001,61115878,150
21/08/2015,307446887.8,151873611,113627,3418079260,235.35,23173800,4125,23.20451447,282523,52699842409,213279,49.35772438,0.0001,60397405,165
22/08/2015,273683179.7,146233122.9,105507,3379939067,232.66,23205900,3950,22.39789595,297783,54207364887,249531,28.21455489,0.0001,59762209,158
23/08/2015,220730044.1,114043590.6,94395,3347579514,230.38,18406600,3350,20.68006617,288023,54256630328,239716,25.30539074,0.0001,54776113,134
24/08/2015,429420194.5,239008524.8,125213,3315566362,228.11,59220700,3875,26.21538332,307879,54256630328,229965,46.49158269,0.0001,72012381,155
25/08/2015,400922634.7,202258249.9,121838,3053983879,210.07,61089200,3375,25.2405721,288411,54256630328,222476,47.77197038,0.0001,65616537,135
26/08/2015,312063136.5,148063781.8,122691,3229507213,222.08,31808000,4025,25.15845138,285266,54256630328,211214,43.26118622,0.0001,61944678,161
27/08/2015,311530169.5,161169992.4,119942,3287978693,226.05,21905400,3425,23.87492571,277794,54256630328,212517,42.9020295,0.0001,60086868,137
28/08/2015,333845710,171378019.6,120230,3269171198,224.7,31336600,3875,24.44245868,297477,54256630328,224843,47.86921841,0.0001,64015744,155
